"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Indonesia",2020-08-31,8,174796,66420,7417,2286,125959,60052,"Indonesia",NA
"Canada",2020-08-31,8,130849,12552,9193,168,116020,13114,"Canada",NA
"Kazakhstan",2020-08-31,8,130673,40306,1878,1085,101553,40728,"Kazakhstan",NA
"Ukraine",2020-08-31,8,124132,52728,2605,888,59162,19217,"Ukraine",NA
"Qatar",2020-08-31,8,118778,8083,197,23,115667,8290,"Qatar",NA
"Israel",2020-08-31,8,116906,45172,953,389,94369,47144,"Israel",NA
"Bolivia",2020-08-31,8,116598,39809,5027,2050,60408,36826,"Bolivia",NA
"Ecuador",2020-08-31,8,113767,28412,6556,854,101669,65625,"Ecuador",NA
"Egypt",2020-08-31,8,98939,4861,5421,616,72929,33291,"Egypt",NA
"DominicanRepublic",2020-08-31,8,94715,25066,1710,550,68082,31612,"Dominican Republic",NA
"Panama",2020-08-31,8,92982,27726,2002,581,66173,27007,"Panama",NA
"Romania",2020-08-31,8,87540,36654,3621,1278,37869,10862,"Romania",NA
"Oman",2020-08-31,8,85722,6563,685,264,80810,19389,"Oman",NA
"Belgium",2020-08-31,8,85236,16485,9895,54,18422,876,"Belgium",NA
"Kuwait",2020-08-31,8,85109,18152,531,84,77224,19292,"Kuwait",NA
"China",2020-08-31,8,85058,721,4634,0,80206,1216,"Mainland China",NA
"Sweden",2020-08-31,8,84379,7303,5821,78,0,0,"Sweden",NA
"Guatemala",2020-08-31,8,74074,24285,2760,836,62068,25252,"Guatemala",NA
"Netherlands",2020-08-31,8,73232,18642,6252,86,1010,810,"Netherlands",NA
"Belarus",2020-08-31,8,71843,4035,681,122,70468,8024,"Belarus",NA
"UnitedArabEmirates",2020-08-31,8,70231,9725,384,33,60931,7022,"United Arab Emirates",NA
"Japan",2020-08-31,8,68385,32129,1300,287,56338,31564,"Japan",NA
"Poland",2020-08-31,8,67372,21684,2039,323,46638,12651,"Poland",NA
"Morocco",2020-08-31,8,62590,38268,1141,788,47595,29937,"Morocco",NA
"Honduras",2020-08-31,8,61014,19000,1873,536,10396,4842,"Honduras",NA
"Portugal",2020-08-31,8,58012,6940,1822,87,41961,5478,"Portugal",NA
"Singapore",2020-08-31,8,56812,4607,27,0,55658,9167,"Singapore",NA
"Nigeria",2020-08-31,8,54008,10857,1013,134,41638,22073,"Nigeria",NA
"Ethiopia",2020-08-31,8,52131,34601,809,535,18994,12044,"Ethiopia",NA
"Bahrain",2020-08-31,8,51972,10990,190,43,49047,11207,"Bahrain",NA
"Venezuela",2020-08-31,8,46728,28154,386,222,38112,27691,"Venezuela",NA
"Algeria",2020-08-31,8,44494,14100,1510,300,31244,10707,"Algeria",NA
"Ghana",2020-08-31,8,44298,8797,276,94,42963,10867,"Ghana",NA
"Kyrgyzstan",2020-08-31,8,43898,8093,1058,0,38459,13422,"Kyrgyzstan",NA
"Armenia",2020-08-31,8,43781,5231,879,141,37722,8725,"Armenia",NA
"Switzerland",2020-08-31,8,42177,6945,1848,21,36100,5000,"Switzerland",NA
"Uzbekistan",2020-08-31,8,41893,17884,320,179,39275,24811,"Uzbekistan",NA
"CostaRica",2020-08-31,8,41287,23467,436,286,16056,11652,"Costa Rica",NA
"Nepal",2020-08-31,8,39460,19689,228,172,21410,7011,"Nepal",NA
"Afghanistan",2020-08-31,8,38248,1620,1406,131,29089,3580,"Afghanistan",NA
"Moldova",2020-08-31,8,36920,12187,995,217,25872,8603,"Moldova, Republic of",NA
"Azerbaijan",2020-08-31,8,36435,4557,534,86,33847,7965,"Azerbaijan",NA
"Kenya",2020-08-31,8,34201,13565,577,236,19893,11728,"Kenya",NA
"Serbia",2020-08-31,8,31406,5854,713,140,0,0,"Serbia",NA
"Ireland",2020-08-31,8,28811,2746,1777,14,23364,0,"Ireland",NA
"Austria",2020-08-31,8,27438,6308,733,15,23226,4468,"Austria",NA
"Australia",2020-08-31,8,25819,8539,657,456,18356,8373,"Australia",NA
"ElSalvador",2020-08-31,8,25729,9097,717,269,14292,5930,"El Salvador",NA
"Czechia",2020-08-31,8,24618,8044,424,42,17807,6238,"Czech Republic",NA
"WestBankandGaza",2020-08-31,8,22729,10892,152,70,15056,9979,"West Bank and Gaza",NA
"RepublicofKorea",2020-08-31,8,20182,5846,324,23,15198,1965,"Republic of Korea",NA
"BosniaandHerzegovina",2020-08-31,8,19964,8088,609,270,13095,7136,"Bosnia and Herzegovina",NA
"Cameroon",2020-08-31,8,19142,1887,411,20,17651,2331,"Cameroon",NA
"CotedIvoire",2020-08-31,8,18067,2020,117,15,16699,5271,"Cote d'Ivoire",NA
"Paraguay",2020-08-31,8,17662,12324,326,277,9421,5873,"Paraguay",NA
"Denmark",2020-08-31,8,17410,3382,624,9,15593,2813,"Denmark",NA
"Lebanon",2020-08-31,8,17308,12753,167,106,4811,3050,"Lebanon",NA
"Bulgaria",2020-08-31,8,16266,4576,629,246,11483,5164,"Bulgaria",NA
"Madagascar",2020-08-31,8,14863,3995,192,86,13832,6025,"Madagascar",NA
"NorthMacedonia",2020-08-31,8,14341,3587,603,117,11157,4603,"North Macedonia",NA
"Libya",2020-08-31,8,13966,10345,237,163,1459,841,"Libya",NA
"Senegal",2020-08-31,8,13611,3379,284,79,9439,2663,"Senegal",NA
"Kosovo",2020-08-31,8,13454,5124,525,298,9595,5017,"Kosovo",NA
"Sudan",2020-08-31,8,13189,1610,823,77,6612,493,"Sudan",NA
"Zambia",2020-08-31,8,12097,6134,288,137,11469,7666,"Zambia",NA
"Norway",2020-08-31,8,10782,1542,264,9,9348,596,"Norway",NA
"Greece",2020-08-31,8,10317,5840,266,60,3804,2430,"Greece",NA
"Croatia",2020-08-31,8,10269,5130,186,41,7434,3167,"Croatia",NA
"DemocraticRepublicoftheCongo",2020-08-31,8,10097,1027,258,43,9133,2337,"Democratic Republic of the Congo",NA
"Albania",2020-08-31,8,9513,4237,284,127,5214,2262,"Albania",NA
"Guinea",2020-08-31,8,9409,2101,59,13,8447,1989,"Guinea",NA
"Malaysia",2020-08-31,8,9340,364,127,2,9053,410,"Malaysia",NA
"Tajikistan",2020-08-31,8,8550,1184,68,8,7376,1183,"Tajikistan",NA
"Gabon",2020-08-31,8,8533,1181,53,4,7264,2321,"Gabon",NA
"Haiti",2020-08-31,8,8209,831,201,42,5828,1222,"Haiti",NA
"Finland",2020-08-31,8,8086,654,336,7,7200,250,"Finland",NA
"Maldives",2020-08-31,8,7804,4011,28,12,5155,2548,"Maldives",NA
"Namibia",2020-08-31,8,7550,5421,75,65,3327,3161,"Namibia",NA
"Mauritania",2020-08-31,8,7048,738,159,2,6464,1502,"Mauritania",NA
"Luxembourg",2020-08-31,8,6625,0,124,10,5984,792,"Luxembourg",NA
"Zimbabwe",2020-08-31,8,6497,3328,202,135,5221,4217,"Zimbabwe",NA
"Hungary",2020-08-31,8,6139,1634,615,19,3761,408,"Hungary",NA
"Malawi",2020-08-31,8,5566,1488,175,61,3160,1285,"Malawi",NA
"Djibouti",2020-08-31,8,5387,303,60,2,5323,324,"Djibouti",NA
"EquatorialGuinea",2020-08-31,8,4941,120,83,0,3884,1702,"Equatorial Guinea",NA
"Montenegro",2020-08-31,8,4835,1762,100,52,4021,3016,"Montenegro",NA
"HongKong",2020-08-31,8,4810,1538,89,62,4342,2591,"Hong Kong",NA
"CentralAfricanRepublic",2020-08-31,8,4711,103,62,3,1790,184,"Central African Republic",NA
"Eswatini",2020-08-31,8,4577,1929,91,50,3529,2315,"Eswatini",NA
"Nicaragua",2020-08-31,8,4494,822,137,21,2913,421,"Nicaragua",NA
"Rwanda",2020-08-31,8,4063,2041,16,11,2013,907,"Rwanda",NA
"Suriname",2020-08-31,8,4034,2384,71,45,3140,2060,"Suriname",NA
"Cuba",2020-08-31,8,4032,1424,94,7,3378,1023,"Cuba",NA
"Congo",2020-08-31,8,3979,779,78,24,1742,913,"Republic of the Congo",NA
"Slovakia",2020-08-31,8,3917,1625,33,4,2377,682,"Slovakia",NA
"Mozambique",2020-08-31,8,3916,2052,23,12,2170,1529,"Mozambique",NA
"CapeVerde",2020-08-31,8,3884,1433,40,17,2916,1092,"Cape Verde",NA
"Tunisia",2020-08-31,8,3803,2268,77,27,1573,378,"Tunisia",NA
"Thailand",2020-08-31,8,3412,102,58,0,3252,127,"Thailand",NA
"Somalia",2020-08-31,8,3310,98,98,5,2481,919,"Somalia",NA
"SriLanka",2020-08-31,8,3049,234,12,1,2868,477,"Sri Lanka",NA
"Uganda",2020-08-31,8,2972,1818,32,29,1288,260,"Uganda",NA
"Gambia",2020-08-31,8,2963,2465,96,87,1032,964,"The Gambia",NA
"Lithuania",2020-08-31,8,2900,831,69,6,1964,309,"Lithuania",NA
"Slovenia",2020-08-31,8,2883,727,133,14,2296,499,"Slovenia",NA
"Mali",2020-08-31,8,2776,241,126,2,2169,232,"Mali",NA
"Syria",2020-08-31,8,2765,2008,112,69,629,392,"Syria",NA
"Angola",2020-08-31,8,2654,1506,108,56,1071,634,"Angola",NA
"SouthSudan",2020-08-31,8,2527,205,47,1,1290,115,"South Sudan",NA
"Jamaica",2020-08-31,8,2459,1581,21,11,890,164,"Jamaica",NA
"Estonia",2020-08-31,8,2375,311,64,0,2088,158,"Estonia",NA
"Bahamas",2020-08-31,8,2217,1643,50,36,801,710,"The Bahamas",NA
"GuineaBissau",2020-08-31,8,2205,224,34,8,1127,324,"Guinea-Bissau",NA
"Benin",2020-08-31,8,2145,340,40,4,1738,702,"Benin",NA
"Iceland",2020-08-31,8,2107,222,10,0,1997,172,"Iceland",NA
"Jordan",2020-08-31,8,2034,841,15,4,1508,424,"Jordan",NA
"SierraLeone",2020-08-31,8,2022,199,70,3,1594,232,"Sierra Leone",NA
"Yemen",2020-08-31,8,1958,230,566,73,1131,269,"Yemen",NA
"Malta",2020-08-31,8,1883,1059,12,3,1400,735,"Malta",NA
"TrinidadandTobago",2020-08-31,8,1759,1590,22,14,676,544,"Trinidad and Tobago",NA
"NewZealand",2020-08-31,8,1752,190,22,0,1598,80,"New Zealand",NA
"Botswana",2020-08-31,8,1633,829,6,4,224,161,"Botswana",NA
"Uruguay",2020-08-31,8,1595,331,44,9,1409,415,"Uruguay",NA
"Cyprus",2020-08-31,8,1487,403,21,2,1139,287,"Cyprus",NA
"Georgia",2020-08-31,8,1487,319,19,2,1240,300,"Georgia",NA
"Togo",2020-08-31,8,1400,459,28,9,1005,364,"Togo",NA
"Latvia",2020-08-31,8,1396,165,34,2,1163,111,"Latvia",NA
"BurkinaFaso",2020-08-31,8,1368,262,55,2,1058,123,"Burkina Faso",NA
"Guyana",2020-08-31,8,1306,893,39,19,718,533,"Guyana",NA
"Liberia",2020-08-31,8,1303,122,82,9,872,202,"Liberia",NA
"Andorra",2020-08-31,8,1176,251,53,1,908,101,"Andorra",NA
"Niger",2020-08-31,8,1176,42,69,0,1088,60,"Niger",NA
"Lesotho",2020-08-31,8,1085,481,31,18,528,384,"Lesotho",NA
"Vietnam",2020-08-31,8,1044,486,34,31,707,334,"Vietnam",NA
"Chad",2020-08-31,8,1013,77,77,2,880,67,"Chad",NA
"Belize",2020-08-31,8,1007,959,13,11,173,143,"Belize",NA
"SaoTomeandPrincipe",2020-08-31,8,896,25,15,0,851,73,"Sao Tome and Principe",NA
"Burma",2020-08-31,8,882,529,6,0,354,58,"Burma",NA
"SanMarino",2020-08-31,8,735,19,42,0,660,3,"San Marino",NA
"DiamondPrincess",2020-08-31,8,712,0,13,0,651,0,"Diamond Princess Cruise Ship",NA
"Tanzania",2020-08-31,8,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Taiwan",2020-08-31,8,488,21,7,0,462,22,"Taiwan",NA
"PapuaNewGuinea",2020-08-31,8,459,387,5,3,232,221,"Papua New Guinea",NA
"Burundi",2020-08-31,8,445,58,1,0,357,53,"Burundi",NA
"Comoros",2020-08-31,8,423,45,7,0,399,69,"Comoros",NA
"Mauritius",2020-08-31,8,356,12,10,0,335,3,"Mauritius",NA
"Eritrea",2020-08-31,8,319,40,0,0,284,59,"Eritrea",NA
"Mongolia",2020-08-31,8,304,13,0,0,295,65,"Mongolia",NA
"Cambodia",2020-08-31,8,274,35,0,0,266,102,"Cambodia",NA
"Bhutan",2020-08-31,8,225,124,0,0,142,53,"Bhutan",NA
"Barbados",2020-08-31,8,174,64,7,0,146,50,"Barbados",NA
"Monaco",2020-08-31,8,154,34,4,0,116,11,"Monaco",NA
"Brunei",2020-08-31,8,144,3,3,0,139,1,"Brunei",NA
"Seychelles",2020-08-31,8,131,17,0,0,127,88,"Seychelles",NA
"Liechtenstein",2020-08-31,8,108,19,1,0,97,12,"Liechtenstein",NA
"AntiguaandBarbuda",2020-08-31,8,94,3,3,0,91,24,"Antigua and Barbuda",NA
"SaintVincentandtheGrenadines",2020-08-31,8,60,6,0,0,57,13,"Saint Vincent and the Grenadines",NA
"Macao",2020-08-31,8,46,0,0,0,46,0,"Macao",NA
"Fiji",2020-08-31,8,28,1,2,1,23,5,"Fiji",NA
"TimorLeste",2020-08-31,8,27,3,0,0,25,1,"Timor-Leste",NA
"SaintLucia",2020-08-31,8,26,1,0,0,25,3,"Saint Lucia",NA
"Grenada",2020-08-31,8,24,0,0,0,24,1,"Grenada",NA
"Laos",2020-08-31,8,22,2,0,0,21,2,"Lao People's Democratic Republic",NA
"Dominica",2020-08-31,8,20,2,0,0,18,0,"Dominica",NA
"SaintKittsandNevis",2020-08-31,8,17,0,0,0,17,1,"Saint Kitts and Nevis",NA
"HolySee",2020-08-31,8,12,0,0,0,12,0,"Holy See (Vatican City)",NA
"MSZaandam",2020-08-31,8,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"US",2020-09-30,9,7234443,1208918,206880,23497,2840688,655863,"USA",NA
"India",2020-09-30,9,6312584,2621418,98678,33390,5273201,2433319,"India",NA
"Brazil",2020-09-30,9,4817365,902536,144078,22460,4274774,1006183,"Brazil",NA
"Russia",2020-09-30,9,1170799,178397,20630,3502,954788,147449,"Russia",NA
"Colombia",2020-09-30,9,829679,214585,25998,6336,743653,284193,"Colombia",NA
"Peru",2020-09-30,9,811768,164602,82135,8523,676925,221468,"Peru",NA
"Spain",2020-09-30,9,769188,306330,31791,2697,150376,0,"Spain",NA
"Argentina",2020-09-30,9,751001,333266,16937,8277,594645,293450,"Argentina",NA
"Mexico",2020-09-30,9,743216,143656,77646,13232,628007,131785,"Mexico",NA
"SouthAfrica",2020-09-30,9,674339,47298,16734,2585,608112,67189,"South Africa",NA
"France",2020-09-30,9,605893,284733,31978,1332,98632,11842,"France",NA
"Chile",2020-09-30,9,462991,51265,12741,1452,436589,52710,"Chile",NA
"Iran",2020-09-30,9,457219,82007,26169,4598,380956,57723,"Iran (Islamic Republic of)",NA
"UnitedKingdom",2020-09-30,9,455848,117765,42233,644,2375,693,"UK",NA
"Bangladesh",2020-09-30,9,363479,50483,5251,970,275487,70600,"Bangladesh",NA
"Iraq",2020-09-30,9,362981,128047,9181,2139,292197,115595,"Iraq",NA
"SaudiArabia",2020-09-30,9,334605,18833,4768,871,319154,28358,"Saudi Arabia",NA
"Turkey",2020-09-30,9,318663,48530,8195,1825,279749,34823,"Turkey",NA
"Italy",2020-09-30,9,314861,45647,35894,411,227704,20051,"Italy",NA
"Pakistan",2020-09-30,9,312806,16957,6484,190,297497,16815,"Pakistan",NA
"Philippines",2020-09-30,9,311694,90875,5504,1946,253488,95926,"Philippines",NA
"Germany",2020-09-30,9,292913,48111,9495,192,256861,40066,"Germany",NA
"Indonesia",2020-09-30,9,287008,112212,10740,3323,214947,88988,"Indonesia",NA
"Israel",2020-09-30,9,247411,130505,1604,651,177829,83460,"Israel",NA
"Ukraine",2020-09-30,9,214446,90314,4221,1616,95829,36667,"Ukraine",NA
"Canada",2020-09-30,9,162736,31887,9391,198,137181,21161,"Canada",NA
"Kazakhstan",2020-09-30,9,140707,10034,2075,197,129902,28349,"Kazakhstan",NA
"Ecuador",2020-09-30,9,137047,23280,11355,4799,112296,10627,"Ecuador",NA
"Bolivia",2020-09-30,9,135311,18713,7965,2938,95529,35121,"Bolivia",NA
"Romania",2020-09-30,9,127572,40032,4825,1204,102476,64607,"Romania",NA
"Netherlands",2020-09-30,9,125988,52756,6457,205,4019,3009,"Netherlands",NA
"Qatar",2020-09-30,9,125760,6982,214,17,122699,7032,"Qatar",NA
"Morocco",2020-09-30,9,123653,61063,2194,1053,102715,55120,"Morocco",NA
"Belgium",2020-09-30,9,118452,33216,10016,121,19454,1032,"Belgium",NA
"Panama",2020-09-30,9,112595,19613,2372,370,89061,22888,"Panama",NA
"DominicanRepublic",2020-09-30,9,112209,17494,2105,395,87629,19547,"Dominican Republic",NA
"Kuwait",2020-09-30,9,105182,20073,610,79,96688,19464,"Kuwait",NA
"Egypt",2020-09-30,9,103198,4259,5930,509,96494,23565,"Egypt",NA
"Oman",2020-09-30,9,98585,12863,935,250,88528,7718,"Oman",NA
"UnitedArabEmirates",2020-09-30,9,94190,23959,419,35,83724,22793,"United Arab Emirates",NA
"Sweden",2020-09-30,9,92863,8484,5893,72,0,0,"Sweden",NA
"Guatemala",2020-09-30,9,91746,17672,3246,486,80256,18188,"Guatemala",NA
"Poland",2020-09-30,9,91514,24142,2513,474,69695,23057,"Poland",NA
"China",2020-09-30,9,85412,354,4634,0,80587,381,"Mainland China",NA
"Japan",2020-09-30,9,83579,15194,1575,275,75522,19184,"Japan",NA
"Belarus",2020-09-30,9,78631,6788,833,152,74525,4057,"Belarus",NA
"Nepal",2020-09-30,9,77817,38357,498,270,56428,35018,"Nepal",NA
"Honduras",2020-09-30,9,76900,15886,2353,480,27922,17526,"Honduras",NA
"CostaRica",2020-09-30,9,75760,34473,904,468,37841,21785,"Costa Rica",NA
"Portugal",2020-09-30,9,75542,17530,1971,149,48530,6569,"Portugal",NA
"Ethiopia",2020-09-30,9,75368,23237,1198,389,31204,12210,"Ethiopia",NA
"Venezuela",2020-09-30,9,75122,28394,628,242,65225,27113,"Venezuela",NA
"Bahrain",2020-09-30,9,70864,18892,251,61,64838,15791,"Bahrain",NA
"Czechia",2020-09-30,9,70763,46145,655,231,33443,15636,"Czech Republic",NA
"Nigeria",2020-09-30,9,58848,4840,1112,99,50358,8720,"Nigeria",NA
"Singapore",2020-09-30,9,57765,953,27,0,57488,1830,"Singapore",NA
"Uzbekistan",2020-09-30,9,56717,14824,470,150,53366,14091,"Uzbekistan",NA
"Switzerland",2020-09-30,9,53282,11105,1908,60,42700,6600,"Switzerland",NA
"Moldova",2020-09-30,9,53042,16122,1320,325,38997,13125,"Moldova, Republic of",NA
"Algeria",2020-09-30,9,51530,7036,1736,226,36174,4930,"Algeria",NA
"Armenia",2020-09-30,9,50359,6578,959,80,44001,6279,"Armenia",NA
"Kyrgyzstan",2020-09-30,9,46669,2771,1064,6,42879,4420,"Kyrgyzstan",NA
"Ghana",2020-09-30,9,46626,2328,301,25,45757,2794,"Ghana",NA
"Austria",2020-09-30,9,44813,17375,799,66,35644,12418,"Austria",NA
"Paraguay",2020-09-30,9,40758,23096,857,531,24449,15028,"Paraguay",NA
"Azerbaijan",2020-09-30,9,40229,3794,591,57,37954,4107,"Azerbaijan",NA
"WestBankandGaza",2020-09-30,9,39899,17170,311,159,31743,16687,"West Bank and Gaza",NA
"Lebanon",2020-09-30,9,39634,22326,367,200,17565,12754,"Lebanon",NA
"Afghanistan",2020-09-30,9,39354,1106,1462,56,32789,3700,"Afghanistan",NA
"Kenya",2020-09-30,9,38529,4328,711,134,24908,5015,"Kenya",NA
"Ireland",2020-09-30,9,36155,7344,1804,27,23364,0,"Ireland",NA
"Libya",2020-09-30,9,34525,20559,551,314,19361,17902,"Libya",NA
"Serbia",2020-09-30,9,33551,2145,749,36,0,0,"Serbia",NA
"ElSalvador",2020-09-30,9,29077,3348,843,126,23813,9521,"El Salvador",NA
"Denmark",2020-09-30,9,28479,11069,650,26,21197,5604,"Denmark",NA
"BosniaandHerzegovina",2020-09-30,9,27469,7505,856,247,20616,7521,"Bosnia and Herzegovina",NA
"Australia",2020-09-30,9,27096,1277,888,231,21655,3299,"Australia",NA
"Hungary",2020-09-30,9,26461,20322,765,150,5890,2129,"Hungary",NA
"RepublicofKorea",2020-09-30,9,23889,3707,415,91,21666,6468,"Republic of Korea",NA
"Cameroon",2020-09-30,9,20838,1696,418,7,19440,1789,"Cameroon",NA
"Bulgaria",2020-09-30,9,20833,4567,825,196,14634,3151,"Bulgaria",NA
"CotedIvoire",2020-09-30,9,19724,1657,120,3,19291,2592,"Cote d'Ivoire",NA
"Greece",2020-09-30,9,18475,8158,391,125,11686,7882,"Greece",NA
"Tunisia",2020-09-30,9,18413,14610,265,188,5032,3459,"Tunisia",NA
"NorthMacedonia",2020-09-30,9,17977,3636,739,136,14959,3802,"North Macedonia",NA
"Croatia",2020-09-30,9,16593,6324,280,94,15057,7623,"Croatia",NA
"Madagascar",2020-09-30,9,16408,1545,230,38,15301,1469,"Madagascar",NA
"Kosovo",2020-09-30,9,15620,2166,625,100,13554,3959,"Kosovo",NA
"Senegal",2020-09-30,9,14982,1371,311,27,12437,2998,"Senegal",NA
"Zambia",2020-09-30,9,14759,2662,332,44,13959,2490,"Zambia",NA
"Norway",2020-09-30,9,14027,3245,274,10,11190,1842,"Norway",NA
"Albania",2020-09-30,9,13649,4136,387,103,7847,2633,"Albania",NA
"Sudan",2020-09-30,9,13646,457,836,13,6764,152,"Sudan",NA
"Burma",2020-09-30,9,13373,12491,310,304,3755,3401,"Burma",NA
"Jordan",2020-09-30,9,11825,9791,61,46,4626,3118,"Jordan",NA
"Namibia",2020-09-30,9,11265,3715,121,46,9014,5687,"Namibia",NA
"Malaysia",2020-09-30,9,11224,1884,136,9,9966,913,"Malaysia",NA
"Montenegro",2020-09-30,9,10772,5937,169,69,7192,3171,"Montenegro",NA
"DemocraticRepublicoftheCongo",2020-09-30,9,10659,562,272,14,10139,1006,"Democratic Republic of the Congo",NA
"Guinea",2020-09-30,9,10652,1243,66,7,9996,1549,"Guinea",NA
"Maldives",2020-09-30,9,10291,2487,34,6,9108,3953,"Maldives",NA
"Slovakia",2020-09-30,9,10141,6224,48,15,4395,2018,"Slovakia",NA
"Finland",2020-09-30,9,9992,1906,344,8,8100,900,"Finland",NA
"Tajikistan",2020-09-30,9,9726,1176,75,7,8572,1196,"Tajikistan",NA
"Gabon",2020-09-30,9,8766,233,54,1,8005,741,"Gabon",NA
"Haiti",2020-09-30,9,8740,531,227,26,6829,1001,"Haiti",NA
"Mozambique",2020-09-30,9,8728,4812,61,38,5232,3062,"Mozambique",NA
"Luxembourg",2020-09-30,9,8509,1884,124,0,7174,1190,"Luxembourg",NA
"Uganda",2020-09-30,9,8129,5157,75,43,4260,2972,"Uganda",NA
"Zimbabwe",2020-09-30,9,7838,1341,228,26,6303,1082,"Zimbabwe",NA
"Mauritania",2020-09-30,9,7502,454,161,2,7120,656,"Mauritania",NA
"Jamaica",2020-09-30,9,6482,4023,107,86,1867,977,"Jamaica",NA
"Georgia",2020-09-30,9,6192,4705,39,20,3120,1880,"Georgia",NA
"CapeVerde",2020-09-30,9,6024,2140,60,20,5277,2361,"Cape Verde",NA
"Malawi",2020-09-30,9,5773,207,179,4,4263,1103,"Malawi",NA
"Slovenia",2020-09-30,9,5690,2807,150,17,3804,1508,"Slovenia",NA
"Cuba",2020-09-30,9,5597,1565,122,28,4893,1515,"Cuba",NA
"Eswatini",2020-09-30,9,5482,905,109,18,4912,1383,"Eswatini",NA
"Djibouti",2020-09-30,9,5416,29,61,1,5344,21,"Djibouti",NA
"Nicaragua",2020-09-30,9,5170,676,151,14,2913,0,"Nicaragua",NA
"Congo",2020-09-30,9,5089,1110,89,11,3887,2145,"Republic of the Congo",NA
"HongKong",2020-09-30,9,5087,277,105,16,4827,485,"Hong Kong",NA
"EquatorialGuinea",2020-09-30,9,5030,89,83,0,4769,885,"Equatorial Guinea",NA
"Angola",2020-09-30,9,4972,2318,183,75,1941,870,"Angola",NA
"Suriname",2020-09-30,9,4877,843,104,33,4695,1555,"Suriname",NA
"Rwanda",2020-09-30,9,4840,777,29,13,3154,1141,"Rwanda",NA
"CentralAfricanRepublic",2020-09-30,9,4829,118,62,0,1914,124,"Central African Republic",NA
"Lithuania",2020-09-30,9,4688,1788,77,8,2845,881,"Lithuania",NA
"TrinidadandTobago",2020-09-30,9,4531,2772,76,54,2560,1884,"Trinidad and Tobago",NA
"Syria",2020-09-30,9,4200,1435,200,88,1103,474,"Syria",NA
"Bahamas",2020-09-30,9,4123,1906,96,46,2206,1405,"The Bahamas",NA
"Somalia",2020-09-30,9,3588,278,99,1,2946,465,"Somalia",NA
"Gambia",2020-09-30,9,3579,616,112,16,2161,1129,"The Gambia",NA
"Thailand",2020-09-30,9,3569,157,59,1,3379,127,"Thailand",NA
"SriLanka",2020-09-30,9,3380,331,13,1,3230,362,"Sri Lanka",NA
"Estonia",2020-09-30,9,3371,996,64,0,2605,517,"Estonia",NA
"Botswana",2020-09-30,9,3172,1539,16,10,710,486,"Botswana",NA
"Mali",2020-09-30,9,3118,342,131,5,2453,284,"Mali",NA
"Malta",2020-09-30,9,3058,1175,35,23,2562,1162,"Malta",NA
"Guyana",2020-09-30,9,2894,1588,80,41,1680,962,"Guyana",NA
"Iceland",2020-09-30,9,2728,621,10,0,2167,170,"Iceland",NA
"SouthSudan",2020-09-30,9,2704,177,49,2,1290,0,"South Sudan",NA
"Benin",2020-09-30,9,2357,212,41,1,1973,235,"Benin",NA
"GuineaBissau",2020-09-30,9,2324,119,39,5,1549,422,"Guinea-Bissau",NA
"SierraLeone",2020-09-30,9,2231,209,72,2,1687,93,"Sierra Leone",NA
"BurkinaFaso",2020-09-30,9,2056,688,58,3,1335,277,"Burkina Faso",NA
"Andorra",2020-09-30,9,2050,874,53,0,1432,524,"Andorra",NA
"Uruguay",2020-09-30,9,2046,451,48,4,1791,382,"Uruguay",NA
"Yemen",2020-09-30,9,2034,76,587,21,1286,155,"Yemen",NA
"Belize",2020-09-30,9,1992,985,27,14,1246,1073,"Belize",NA
"NewZealand",2020-09-30,9,1848,96,25,3,1770,172,"New Zealand",NA
"Latvia",2020-09-30,9,1824,428,37,3,1307,144,"Latvia",NA
"Togo",2020-09-30,9,1784,384,48,20,1348,343,"Togo",NA
"Cyprus",2020-09-30,9,1743,256,22,1,1369,230,"Cyprus",NA
"Lesotho",2020-09-30,9,1595,510,36,5,873,345,"Lesotho",NA
"Liberia",2020-09-30,9,1339,36,82,0,1221,349,"Liberia",NA
"Chad",2020-09-30,9,1200,187,85,8,1007,127,"Chad",NA
"Niger",2020-09-30,9,1197,21,69,0,1114,26,"Niger",NA
"Vietnam",2020-09-30,9,1094,50,35,1,1010,303,"Vietnam",NA
"SaoTomeandPrincipe",2020-09-30,9,911,15,15,0,886,35,"Sao Tome and Principe",NA
"SanMarino",2020-09-30,9,749,14,42,0,680,20,"San Marino",NA
"DiamondPrincess",2020-09-30,9,712,0,13,0,651,0,"Diamond Princess Cruise Ship",NA
"PapuaNewGuinea",2020-09-30,9,534,75,7,2,516,284,"Papua New Guinea",NA
"Taiwan",2020-09-30,9,514,26,7,0,483,21,"Taiwan",NA
"Tanzania",2020-09-30,9,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Burundi",2020-09-30,9,508,63,1,0,472,115,"Burundi",NA
"Comoros",2020-09-30,9,479,56,7,0,464,65,"Comoros",NA
"Mauritius",2020-09-30,9,381,25,10,0,344,9,"Mauritius",NA
"Eritrea",2020-09-30,9,375,56,0,0,341,57,"Eritrea",NA
"Mongolia",2020-09-30,9,313,9,0,0,307,12,"Mongolia",NA
"Bhutan",2020-09-30,9,282,57,0,0,222,80,"Bhutan",NA
